american,fast_food,mexican,chinese,italian,japanese,others,romantic,casual,classy,upscale,open_24,noise_level,business_id
0,0,0,0,0,0,1,0,1,0,0,0,2,UT6L3b7Zll_nvRidijiDSA
0,1,1,0,0,0,0,0,0,0,0,0,2,HoLRI8TigyvNfIHdQ4ChDA
0,0,0,0,0,0,1,0,0,0,0,0,1,-LyGT6bztmvWd3_pa93YDg
0,1,0,0,0,0,0,0,0,0,0,0,3,6r8YOdxoNYfkEfqxl-nO1A
0,1,0,0,0,0,0,0,1,0,0,0,1,PrFfdw7WuGAnrkyAIzX65g
0,0,0,0,0,0,1,0,1,0,0,0,1,Vg882kGIzNZdz3CFpTQBBA
0,0,0,0,0,1,0,0,1,0,0,0,1,45m_xaD3A1saWNjVDahECQ
0,0,0,0,0,0,1,0,0,0,0,0,1,w_A1qFeQ3vOl7o4kdBxPXA
0,1,0,0,0,0,0,0,0,0,0,0,2,MU1PQ5CWuV0OKKOeI7jx6Q
0,0,0,0,0,0,1,0,0,0,0,0,3,p7Y09Xv3wDUyROO00UhzNQ
0,0,0,0,0,0,1,0,0,0,0,0,1,IMIVelJKQ5fuqyFMFbzK-w
0,0,0,0,0,0,1,0,1,0,0,0,2,9AnvV8V-UvA_rFhMCr_Dlw
0,1,0,0,0,0,0,0,0,0,0,0,4,9virZ-ORrLHsv0p8EORxeg
0,0,1,0,0,0,0,0,0,0,0,0,2,gOOfBSBZlffCkQ7dr7cpdw
0,0,0,0,0,0,1,0,1,0,0,0,2,QH1lePb3lwTKRF_OXH_6uw
0,1,0,0,0,1,0,0,1,0,0,0,2,NEZCr0zLIPNYWNF57KsJJQ
0,0,1,0,0,0,0,0,1,0,0,0,2,Fkj8vJocYilePMZv2y54WA
0,0,1,0,0,0,0,0,1,0,0,0,2,QF2P3oJqCJC9z0TPDDFVxw
0,0,0,0,0,0,1,0,1,0,0,0,2,BSGy3c4voXZ5ntOi2fJwjg
0,1,0,0,0,0,0,0,0,0,0,0,4,oupRStsBHVRsxhrEm8-DgA
1,0,0,0,0,0,0,0,0,0,0,0,2,CxxK9bqJLKb3zlB7RzkKGQ
0,0,1,0,0,0,0,0,0,0,0,0,1,Cduw9GWnZ_ZvsACVVrlkEA
0,1,0,0,0,0,0,0,0,0,0,0,4,lAADTWyB91S2Ch0iWqbh1w
0,0,0,0,0,0,1,0,0,0,0,0,2,fHNWz_t5jM5MP8o19flX8w
0,0,0,1,0,0,0,0,0,0,0,0,3,6_KCUxu2kOgP-pRnSNXG8Q
0,0,0,0,0,0,1,0,1,0,0,0,3,Rw-xnNlDuwekyMw_THUfGg
0,0,0,0,0,0,1,0,0,0,0,0,4,uz_oEvOowbX8xWEQkGyZxA
1,0,0,0,0,0,0,0,0,0,0,0,4,nCjsK9-_xH0bxuEqdAc8TA
0,0,0,0,0,0,1,0,0,0,0,0,4,aT_SsfZ6GQgJGyuIv1Hapw
0,0,0,0,0,0,1,0,1,0,0,0,2,H8qpFitIesth86zqR4cwYg
0,0,1,0,0,0,0,0,1,0,0,0,2,c5TOGBUCCUUNBPM7h_KbmQ
1,0,0,0,0,0,0,0,1,0,0,0,2,vl1aHp6pvnSmpoRQShWLjg
1,0,0,0,0,0,0,0,0,0,0,0,4,5fSz08wFcBhCeCXh7sxG5A
1,0,0,0,0,0,0,0,0,1,0,0,2,BjH8Xepc10i6OhCDQdX6og
0,1,0,0,0,0,0,0,0,0,0,0,4,60k9jrzsQ-uO8dlQuUIjQg
0,0,0,0,0,0,1,0,0,0,0,0,2,DzshamutZ350laV6Ji9xFQ
0,0,1,0,0,0,0,0,0,0,0,0,2,m9idUZWCBQB_owyaSeO2dw
0,0,0,1,0,0,0,0,1,0,0,0,2,MMvrkQsrZJviAz2sLd_voQ
0,0,1,0,0,0,0,0,0,0,0,0,4,Za7NNCyOPnwem4xATpKSbg
0,0,0,0,0,0,1,0,0,0,0,0,2,HtG4De1Xlv0I4igSgEEEPg
0,0,0,0,0,1,0,0,0,0,0,0,4,Ziqzfvpp2cpZAu0OwjiD5w
1,0,0,0,0,0,0,0,0,0,0,0,3,wZCdr3iLTE6aa9kiVxWJWQ
0,0,1,0,0,0,0,0,0,0,0,0,2,OM31QC8tyTOXZgK0FDz_hw
0,0,0,0,0,0,1,0,0,0,0,0,2,yQXnTWxh32HFonq6FI5kPQ
0,0,0,0,1,0,0,0,1,0,0,0,1,z2VJoa0l_QGFhl7YqiES6g
1,0,0,0,0,0,0,0,0,0,0,0,4,uz_pOxt-IForHNBcwUscJw
0,0,0,0,0,0,1,0,0,0,0,0,4,makqSKZaz1aUipoWBW0BsA
1,0,0,0,0,0,0,0,1,0,0,0,2,YPK024huhY2np5hJ_5qWCw
0,1,0,0,0,0,0,0,0,0,0,0,4,uUlq6chIVb0I8AehlET5bQ
0,0,0,0,0,0,1,0,1,0,0,0,2,KTjfQxsQDKWP0dWXBCyXuA
0,0,0,0,1,0,0,1,0,0,0,0,2,LN0JGAl8Rr_r_5t_X8Kz6g
0,0,1,0,0,0,0,0,1,0,0,0,1,6tCMxC7Etf--WYEd-EiprA
1,0,0,0,0,0,0,0,1,0,0,0,3,pFQaji0idkrzv5J-qTQ82Q
0,0,0,1,0,0,0,0,1,0,0,0,2,_gMR_YdsMwwKy63-UwjdnA
0,0,1,0,0,0,0,0,1,0,0,0,2,BQJokxJ4y4s57i7Mn65pvA
0,0,0,0,0,0,1,0,0,0,0,0,4,cxqW47z7TWaCNVO1ZWXQpw
0,1,0,0,0,0,0,0,1,0,0,0,2,PbNKg8t_VNKzxPKydtkFDg
0,0,0,1,0,0,0,0,0,0,0,0,2,Nsi49BE_XsjJ0oOXwhH8hA
0,0,0,0,0,0,1,0,0,0,0,0,4,2eUMNQ2PNIAHyTqJ9HA4dQ
0,1,0,0,0,0,0,0,0,0,0,0,2,AN6HjBZeEcLgekQawgmS3w
0,0,0,1,0,0,0,0,1,0,0,0,2,5UvAxXy6BBgyuxv0B3ztjA
1,0,0,0,0,0,0,0,1,0,0,0,2,bPfvv7TvMLxxA3__VomsxQ
0,0,0,0,0,0,1,0,1,0,0,0,2,UAEoomKQwpiFhaJSzrboQA
0,0,0,0,1,0,0,0,1,0,0,0,2,2SfSzEd3B7WimeZac23zhg
0,0,0,0,0,0,1,0,0,0,0,0,4,pt-lpbRPiOBQlk_IWIn6iQ
0,0,0,0,0,0,1,0,0,0,0,0,4,El4FC8jcawUVgw_0EIcbaQ
0,0,0,0,0,1,0,0,1,0,0,0,2,q-zZgXKAQFLEgMp9ZNllgQ
0,0,0,1,0,0,0,0,0,0,0,0,4,0APIz0O0c_XBDXQIWkJimA
0,0,1,0,0,0,0,0,1,0,0,0,2,oH84VXzObXpaC5ia2Tenpw
0,1,1,0,0,0,0,0,1,0,0,0,2,A4yJu-Nq1n6nuLP6QKZkrw
0,0,0,0,0,0,1,0,0,0,0,0,4,3-SRpK7tywhjeA_WQ_Z9_g
0,0,1,0,0,0,0,0,1,0,0,0,1,GKCX2DlxkbwY2DUu44u4rA
1,1,0,0,0,0,0,0,1,0,0,0,2,tMYYSWyTppDcF070Hmy-kQ
0,0,0,0,0,0,1,0,0,0,0,0,2,p6pQDhvxLIP7xRIQ_HVR-w
1,0,0,0,0,0,0,0,1,0,0,0,3,3pSUr_cdrphurO6m1HMP9A
1,0,0,0,0,0,0,0,1,0,0,0,2,J7EUrh1q3lgENaoTrHZl_w
1,0,0,0,1,0,0,0,0,0,0,0,1,7RidnmyYyH0cfcX2x7buag
0,0,0,0,0,0,1,0,1,0,0,0,1,ZgPnRzWjQR5NtiauGBww7g
0,1,0,0,0,0,0,0,1,0,0,0,2,zCuFlGmDGFyj3ytMfmnXEw
0,0,0,0,0,0,1,0,1,0,0,0,1,Bk7MkkqXlEpeQvpjTCx0Yg
1,0,0,0,0,0,0,0,1,0,0,0,2,jBh399TajGcH28Zo2J1pHw
0,0,0,0,0,0,1,0,1,0,0,0,2,KUOa1acSFn6DkO9jp-sn6A
0,0,0,0,0,0,1,0,0,0,0,0,4,Ltx8EbTGiUlWLzZeoCzBXQ
0,0,0,1,0,0,0,0,0,0,0,0,2,tZEW8ESjrVmNGXvPnrR97w
0,1,1,0,0,0,0,0,1,0,0,0,1,d2IDbGP7tT8C6vBtxdpmLg
0,0,0,0,0,0,1,0,0,0,0,0,1,juhlDDR-L_TgSPU5FVHIpQ
0,0,1,0,0,0,0,0,0,0,0,0,2,HUKbH7r9TBJPri6LJbBKtw
0,1,0,0,0,0,0,0,0,0,0,0,4,Ad_-9GuDFTEjAsSQ3PXLOw
1,0,0,0,0,0,0,0,1,0,0,0,3,wyPkRQg3F5Yz2WqRFax7-g
2,0,0,0,0,0,0,0,1,0,0,0,2,Md6895ZtS3FA8a0pUaH6nw
0,0,1,0,0,0,0,0,0,0,0,0,2,Xj7DIGRHEchJ-VVdISazQQ
0,0,1,0,0,0,0,0,0,0,0,0,2,fq6qlXprwSzSUr0RKE_0rA
1,0,0,0,0,0,0,0,1,0,0,0,2,h19bR52xQ9fQWGMTSbjnbw
0,0,0,0,0,0,1,0,0,0,0,0,4,u12EUBQJoPDtyPQyKa7zTw
0,1,1,0,0,0,0,0,0,0,0,0,1,35tWXOOJpWB2feUAEJyJyg
0,0,1,0,0,0,0,0,1,0,0,0,2,JXWDWoW4dDGcbaU2BQq8Og
0,0,0,0,0,0,1,0,1,0,0,0,3,ZBkLGYOvUlmmQvkvp7AHHA
0,0,0,0,0,0,1,0,0,0,1,0,2,mUdalYTuAtnZm2K9zoH27Q
0,0,0,0,0,0,1,0,0,0,0,0,4,j61zSbBRrNQPG4p-cydSmQ
0,0,0,0,0,0,1,0,1,0,0,0,2,8Yz1eFsaUy-ny3B6YZDOrg
1,0,0,0,0,0,0,0,0,1,0,0,1,lTixk1IT-D4hoMZ6LgoyHQ
0,0,0,0,0,0,1,0,0,0,0,0,2,JIG5xGUdWbaaPeo3MDonYg
0,1,0,0,0,0,0,0,1,0,0,0,3,dKdApYVFDSNYsNOso6NYlA
0,0,0,0,0,0,1,0,0,0,0,0,4,Ei21gZXbsXbJlWL0QxLVzA
0,1,0,0,0,0,0,0,1,0,0,0,2,r-jaMF7dyyaiOXlcmQJRdQ
0,0,0,0,0,0,1,0,1,0,0,0,3,C2tt_-1YE4X2T7azXEF7IQ
0,0,0,1,0,0,0,0,0,0,0,0,4,8KsMtzkmKgNsiVWyeeYQYw
0,1,0,0,0,0,0,0,0,0,0,0,2,AurgTYGyCItvvgFp9NQBag
0,1,0,0,0,0,0,0,1,0,0,0,2,ncEJaX_79zZGSS1NQNzu4A
0,0,0,0,1,0,0,0,0,0,0,0,1,cKXMA7AoyvrFKaZzNOp0nA
0,0,0,0,0,0,1,0,1,0,0,0,2,DPmZTwZuknnVPAeIGJq5SA
0,0,0,0,0,0,1,0,0,0,0,0,2,wcXqGgZDlnyEyEmtEZ8-zw
0,0,0,0,0,0,1,0,0,0,0,0,1,suFSckaQV8NmND7dytpf4w
0,0,0,0,0,1,0,0,1,0,0,0,1,OiqDNSdnchr8zQhiMSInLQ
1,0,0,0,0,0,0,0,1,0,0,0,2,vugrV0cSoUGfS1Ef_mF7nQ
0,0,0,0,0,0,1,0,0,0,0,0,2,9li2xKBUybR_7JGiCwo6Gg
0,1,0,0,0,0,0,0,0,0,0,0,4,niuHdk9fwX0IJG1zMAHcig
0,0,0,0,1,0,0,0,1,0,0,0,4,Nw_-4DFjYK6BDG0CwNwSvQ
1,0,0,0,0,0,0,0,0,1,1,0,2,-3zffZUHoY8bQjGfPSoBKQ
0,1,1,0,0,0,0,0,0,0,0,0,2,wy6pYrWtiGrktOpUmsvCHQ
0,0,0,0,0,0,1,0,0,0,0,0,3,DiUgFZkt88xcDWG0OjjCaQ
0,0,0,0,0,1,0,0,1,0,0,0,2,Y9oYrGHiMyRIRaudSWomzg
0,0,0,0,0,0,1,0,0,0,0,0,2,JijwZPUuFqQqUekNR--dfw
0,0,0,1,0,0,0,0,0,0,0,0,4,CeevPqFuG8g2SeyEO6TtCA
0,0,0,0,1,0,0,0,1,0,0,0,1,o_PJyAnngdzxpC5WDyqtyA
0,0,0,0,0,0,1,0,0,1,1,0,2,IRbgMt0cVuzK1KSppU16_Q
1,0,0,0,0,0,0,0,1,0,0,0,2,XQJr9_jZR1vOoZVcZfDDwQ
0,0,0,0,0,0,1,0,0,0,0,0,4,NJ2Oyy9MH0qxYiLnVHfPiw
1,0,0,0,0,0,0,0,1,0,0,0,3,CxE5OE_t29h_wqqK1BsoFA
1,0,0,0,0,0,0,0,1,0,0,0,2,uqo0qY32KN0wyzsB30hB5A
1,0,0,0,0,0,0,0,1,0,0,0,3,foQZ6guS0l49trURKh7vlA
0,1,0,0,0,0,0,0,0,0,0,0,2,T0NKethAB-FFR05EeZCzuA
0,0,0,0,0,0,1,0,0,1,1,0,1,v0fAQRGaDUls8pOh5i6M4A
0,0,0,0,1,0,0,0,0,0,0,0,2,u0YYkO2CeD3JFCkR1wSMog
0,0,0,0,0,1,0,0,1,0,0,0,2,2PS9kBbuJcmBhcNp-D62uA
0,0,0,0,0,0,1,0,0,0,0,0,1,ERZua_xpyvHBnChITstpFg
0,0,0,1,0,0,0,0,1,0,0,0,1,HyoPFfBHLK0lKVHWEdFpvQ
1,0,0,0,0,0,0,0,0,0,0,0,4,Nh2fgoaTl3TMP8OBoOOFEA
2,0,0,0,0,0,0,0,1,0,0,0,2,2dCnTMv3Hh-fM8bOjYS4Xw
1,0,0,0,0,0,0,0,0,0,0,0,2,kI86MfVvZPJUm4RYy3YmUw
1,0,0,0,0,0,0,0,1,0,0,0,2,PwpSY0vO3XlQXKOuqiqZMQ
0,0,0,0,0,0,1,0,1,0,0,0,2,Jd-XHSl0t0JWotORH0IsSg
0,0,0,0,0,0,1,0,0,1,1,0,1,vYOtdnBm-45KQiiHj8jqaw
1,0,0,0,0,0,0,0,0,0,0,0,1,5ic8m9PNixMA__h0G4WH5w
1,0,0,0,0,0,0,0,1,0,0,0,2,yjME88ri8wpBDm6i0xoi9Q
0,0,1,0,0,0,0,0,0,0,0,0,4,eRKVkDsHSFjaej3j7H0HyA
0,0,1,0,0,0,0,0,0,0,0,0,1,Fq6tvdwtKV7Kk3_33oONQQ
1,0,0,0,0,0,0,0,0,0,0,0,4,DsNyZcMu2f66WYaZ78EPTg
0,0,0,0,0,0,1,0,1,0,0,0,2,FuNMqkKUGzDnX4XJcJee4Q
0,0,0,0,0,0,1,0,1,0,0,0,2,sf3kp0H13jZYEmS1A8Etcw
0,0,0,0,0,0,1,0,1,0,0,0,2,TU2Vt9nRhVSBMVTAivy9Ug
0,0,0,0,0,0,1,0,0,0,0,0,2,ggqmML5wN5RFv5QtHQw4iA
0,1,0,0,0,0,0,0,1,0,0,0,2,6bU4NFkXbdbvnQBDa9-nfQ
0,0,0,0,0,0,1,0,1,0,0,0,2,EnCIojgP5KTr1leaysFE3A
0,0,0,0,0,0,1,0,0,0,0,0,4,KPPjKg1kV2nzLidTXljQZA
0,0,0,0,0,0,1,0,1,0,0,0,2,0XEqyl_lVaJNHRKxNcjJZg
0,1,0,0,0,0,0,0,0,0,0,0,4,qZQI5SSqreUqVHl8i8JwOA
0,0,0,0,0,0,1,0,0,0,0,0,4,H2mDO9cvF-WLvyZexCyvZw
0,0,1,0,0,0,0,0,0,0,0,0,4,GXdnO7m8X4tjVl7MXHgN4g
1,0,0,0,0,0,0,0,0,0,0,0,4,hpg2c5vFer85hvTnun2mNg
0,0,0,0,0,0,1,0,0,0,0,0,4,IhNASEZ3XnBHmuuVnWdIwA
0,1,1,0,0,0,0,0,1,0,0,0,2,D2EDuQwOHp1OdGUNsFzKMw
0,0,0,0,0,0,1,0,1,0,0,0,2,fwZzpkSH4ZOJGzDzI2rSaQ
0,0,0,1,0,0,0,0,1,0,0,0,2,wgxQ7rnkLHcjITD3j6B_OA
0,0,0,0,0,0,1,0,0,0,0,0,4,9Bu4mbMrtSq6lrAtSjJq2w
0,0,1,0,0,0,0,0,0,0,0,0,4,JECKrOvqJ_faoW_QxyeEAw
0,0,0,0,1,0,0,0,1,0,0,0,2,qABb9Wzdn51VcNHdp_Qhpg
0,0,0,0,0,0,1,0,0,0,0,0,2,L0LNTAw2QqbPTZNPO49xMA
1,1,0,0,0,0,0,0,1,0,0,0,2,gDyOfw49K5Sr4-vKVVwDfA
1,1,0,0,0,0,0,0,1,0,0,0,2,h-1cbSCEMQlf3ampVX6pLw
0,0,0,0,1,0,0,0,0,1,1,0,2,7fxebHYUwIF6CakxSr70iQ
0,0,0,0,0,0,1,0,0,0,0,0,4,ZZ2TTInNyOKPAc0PrcrHfg
0,0,0,1,0,0,0,0,0,0,0,0,4,eHgxuooEDnjsmmckxPcKHQ
0,0,0,1,0,0,0,0,0,0,0,0,2,fUKi8LlQhzsGntuZjfvLWg
1,0,0,0,0,0,0,0,0,0,0,0,2,RQu_Bv7EFf5NKMnh_3E7Ag
0,0,0,0,0,0,1,0,1,0,0,0,2,Z0kPVmXzo2rLEJwdothOWw
0,0,0,1,0,0,0,0,0,0,0,0,2,ASxoWbHKUWBZLh2rWysLcw
0,0,0,0,0,0,1,0,0,0,0,0,4,zttcrQP4MxNS5X5itzStXg
0,0,0,0,0,0,1,0,0,0,0,0,4,EIH5pDc75v4haOcww-SEJg
0,0,0,0,0,0,1,0,1,0,0,0,2,DTz6gFeWmdvSEIFGjXpIgQ
1,0,0,0,0,0,0,0,0,0,0,0,2,WEPqQjRGviPyCKEmPhALSw
0,0,0,0,0,0,1,0,1,0,0,0,2,eDn45jTzYgCXhG4a_1wykQ
0,1,0,0,0,0,0,0,0,0,0,0,1,FEEJ4rK8EZ7cqIvBM5luGg
0,0,0,0,0,0,1,0,0,0,0,0,2,PS6MUV_adG5JH3SZ4e_sCQ
1,0,0,0,0,0,0,0,0,0,0,0,4,bizdJ-aiyYd2aBVa_f1RXA
0,0,0,0,1,0,0,0,0,0,0,0,2,yd0g-FRSAdP9YKm7Z8-uUw
1,0,0,0,0,0,0,0,1,0,0,0,2,jtQARsP6P-LbkyjbO1qNGg
0,0,0,0,0,0,1,0,1,0,0,0,2,b0M6rZu3hgCSYs_v6SvP6w
1,1,0,0,0,0,0,0,0,0,0,0,2,DDs5YMhAjnP6oA5-eGw_TQ
1,0,0,0,0,0,0,0,0,0,0,0,2,ByYn1vNlI6MY_ZNoaH8eCw
0,0,0,0,0,0,1,0,1,0,0,0,1,nMaIIKEAW2cTEWbEyeFyXQ
0,1,1,0,0,0,0,0,0,0,0,0,4,2pcrNqDnsFd6UCelOriVlw
1,0,0,0,0,0,0,0,1,0,0,0,3,VaKXUpmWTTWDKbpJ3aQdMw
1,0,0,0,0,0,0,0,0,0,0,0,4,usYgG3D5SLGym90zTFG7QA
0,0,0,0,0,1,0,0,1,0,0,0,2,YYzHvjD16a8Vn6AeaWBKJg
0,0,1,0,0,0,0,0,1,0,0,0,3,d4qwVw4PcN-_2mK2o1Ro1g
0,0,0,0,0,0,1,0,1,0,0,0,2,L1-1P3acJc4gEFvWwjXcNQ
0,0,0,0,0,0,1,0,1,0,0,0,2,TeggG3duunpoy__1Y2SAyQ
0,0,0,0,1,0,0,0,0,0,0,0,4,Piw03nxAXZF86UYaVrDn1g
0,0,0,0,0,1,0,0,1,0,0,0,2,GkRF8rSvh9cOQuuPeDh9bg
1,0,0,0,0,0,0,0,0,0,0,0,1,3PshdJtSwd_poaPL7fIOHg
0,0,1,0,0,0,0,0,1,0,0,0,2,T-wer_1iIXs692gYrTriDg
0,0,1,0,0,0,0,0,0,0,0,0,2,KwMdV9OLQ8EVs0KaeB5Krg
0,0,0,0,0,0,1,0,1,0,0,0,2,n8_OgIBErn-7TCIr4Sn2rA
0,0,0,0,0,1,0,0,0,0,0,0,1,uyTmKmwtGf-vZ5nYZXWimQ
0,0,0,0,0,0,1,0,1,0,0,0,1,h3BoyKFgStjnBeKO-wLmIg
0,0,0,0,1,0,0,0,0,0,0,0,2,CR2DMfg3uP02PKT_fuygIw
1,0,0,0,0,0,0,0,0,0,0,0,4,gCx6B1rYx1qWWh-4WhudVQ
0,0,0,0,0,1,0,0,1,0,0,0,2,YnrJNjZsLIhvldYHtkxKrA
0,1,0,0,0,0,0,0,1,0,0,0,1,54LYVM1gCGQ2UVFK9QhgTw
0,0,0,0,0,1,0,0,1,0,0,0,2,z2CVPfaG8C_rydUZCcsqbw
0,0,0,0,0,0,1,0,0,0,0,0,4,Jx1q_S8-T4RXuhf7P_ZuIQ
0,0,0,0,0,0,1,0,1,0,0,0,2,F0lI9okn4pzmN_iq5UqF7w
1,1,0,0,0,0,0,0,1,0,0,0,3,N0l-6kdgRXEskiGw3ab05A
0,0,0,0,0,0,1,0,1,0,0,0,2,9J-Vg2-uqjreSRtITaDlMg
1,0,0,0,0,0,0,0,0,0,0,0,4,Y3iqDos4Uj-EwMfHW_J65A
0,0,0,0,1,0,0,0,1,0,0,0,2,6PqYwabO2g1r2ZB7eImOiw
0,0,0,0,0,0,1,0,0,0,0,0,1,DsAZ2gzuGK9_wKzMiGqIjw
0,0,0,0,0,0,1,0,0,0,0,0,2,tv-WIUQifcp5J9pUKoiE3Q
0,1,0,0,0,0,0,0,1,0,0,0,2,rIDzNikbeBSR1jbwN-7ydQ
0,0,0,0,1,0,0,0,0,0,0,0,4,F7E3qP0oz_SuVGZGL0D8Zw
0,1,0,0,0,0,0,0,1,0,0,0,3,Cm-BH_7VPLP63FdI9ML6vA
0,0,1,0,0,0,0,0,1,0,0,0,2,o1Pjim5n8xJjjAE_v4RiHA
0,0,0,0,1,0,0,0,0,0,0,0,4,vRltDI3WRnjBumYzRwJVAg
0,0,0,0,0,0,1,0,0,0,0,0,2,N3WQPXoVeCuzqyPIvWIX5Q
0,0,0,0,0,0,1,0,0,0,0,0,4,SOX-F4C7WcpWohSL47uEJw
1,0,0,0,0,0,0,0,0,0,0,0,2,Wu8Ia0A5HkIlpu5ptfvcvg
0,0,0,0,0,0,1,0,0,0,0,0,2,L-zHt7gZITG1z8l7TZ4dUg
0,0,1,0,0,0,0,0,0,0,0,0,1,HRZfoNssELsHN0SMmYoMsw
0,1,1,0,0,0,0,0,1,0,0,0,3,z85R3JrM5xkudu2SZxObPQ
0,0,0,0,0,0,1,0,0,0,0,0,1,Q_Gjsbu6hsCWTY9nay4Wrg
0,0,0,0,0,0,1,0,0,0,0,0,4,8-VY_11PIV6lPZThsVPhtw
0,0,0,0,0,1,0,0,1,0,0,0,2,PChG1Dm0A6AXIXkXGVK8Fw
0,1,0,0,0,0,0,0,0,0,0,0,2,m6TRzUX-QizEkvNRpub3lA
0,0,0,0,0,0,1,0,0,0,0,0,2,0N53m33GANYeHHl-s22d4Q
0,0,0,0,0,0,1,0,0,0,0,0,4,7eJGceqlI4c9Yd2uXulBug
0,1,0,0,0,0,0,0,0,0,0,0,2,okSpbU86tbKULQtz3vT-Bw
0,0,0,0,1,0,0,0,0,1,0,0,2,KkmPDIWzvwbBpyqOHT6pcQ
0,0,0,0,0,0,1,0,1,0,0,0,1,L6RxkP8dneVGelDLUhjCug
0,0,0,1,0,0,0,0,0,0,0,0,2,oLbHJ_qJh78Kw4fhUw1HGg
0,0,0,0,0,0,1,0,0,0,0,0,2,deI84pfI76aKNBckQBPwhA
1,1,0,0,0,0,0,0,0,0,0,0,3,FWBWBnM2zjycBI7QrayklA
0,0,0,0,0,0,1,0,0,0,0,0,4,UaL6yRGSv9fYCyn2DJLu8w
0,0,1,0,0,0,0,0,1,0,0,0,3,zY_YAwo4On0aqOABS-1cBA
0,0,0,0,0,0,1,0,1,0,0,0,2,pTJ8f4AfUW6uwKGdawLcfg
0,1,0,0,0,0,0,0,1,0,0,0,2,LgvgD8JllzVmIdme4OP7Eg
1,0,0,0,0,0,0,0,1,0,0,0,1,IFvBnwcWJ54BgMzVnCxIrQ
0,1,0,0,0,0,0,0,0,0,0,0,2,HUr7xaaplZQ5jxb_zF8ing
0,0,0,0,0,0,1,0,1,0,0,0,2,UmfEj1Q2Ts0tTsC0LGs1Tw
1,0,0,0,0,0,0,0,0,0,0,0,2,WYxOAOMIBcnqf8QHfqaAIg
0,0,0,0,0,0,1,0,0,0,0,0,4,2hSIeCX2cV-chFcBBXrZZA
0,0,1,0,0,0,0,0,1,0,0,0,2,MAuSh7NKoT__CQ4BumoayA
0,0,0,0,0,0,1,0,0,0,0,0,3,PYIk6aWfw8B8bO1mTn2rpQ
0,1,0,0,1,0,0,0,1,0,0,0,2,Sm2k1ijcnK17Ro5paN2_qQ
1,0,0,0,0,0,0,0,1,0,0,0,1,OYHpqY6-3C-wXR-uPbHhwA
0,0,1,0,0,0,0,0,1,0,0,0,2,XDYCIRENiT2doRZgwNJ3SA
0,1,0,0,0,0,0,0,0,0,0,0,2,MTx-Zdl_KcU_z9G832XAjg
0,0,0,0,1,0,0,0,1,0,0,0,2,CSaVK9wgqe2_tQuuCDINyQ
0,0,0,1,0,0,0,0,1,0,0,0,2,7BZ2NdkysVLgWScSEvhILQ
1,1,0,0,0,0,0,0,1,0,0,0,2,wX1ORSDKPkA5ftE7F6UONw
0,0,1,0,0,0,0,0,0,0,0,0,1,gofm05Jo-OYqjlxuD5BBDw
0,0,0,0,0,1,0,0,1,0,0,0,2,EHIUp6lUabQCtQ4SVZitQw
0,1,0,0,0,0,0,0,0,0,0,0,2,duCjWA3EBSA-ox5LTcXbwQ
0,1,0,0,0,0,0,0,0,0,0,0,2,ajwGl90CuCZac3BKWY1ShQ
0,0,0,0,0,0,1,0,1,0,0,0,2,PSUOncuqfqHulYj_fusthw
0,0,0,0,0,0,1,0,1,0,0,0,2,BQKPbuILIAG53XtIZ51s5Q
1,0,0,0,0,0,0,0,0,0,0,0,2,60YMDriyoqeimFOjHXCUoQ
0,1,0,0,0,0,0,0,0,0,0,0,2,7kXrUSjG67NitjRfRFn9cw
0,1,0,0,0,0,0,0,0,0,0,0,3,DcF162waTQvZd-G0G_J4wQ
0,0,0,0,0,0,1,0,0,0,0,0,2,9pTewioF128zRmHKAYGYDQ
1,0,0,0,0,0,0,0,1,0,0,0,3,uDeycmwCy26ALJHeG3SsEA
0,0,0,1,0,0,0,0,1,0,0,0,1,U1XLS-uQJVnQRvshnvAeXQ
0,0,0,0,1,0,0,0,0,0,0,0,4,w19nAzC69-AppXp8psaFFg
1,0,0,0,0,0,0,0,0,0,0,0,4,m01nlmGzbS0TBB8NZxp3Yg
0,0,0,1,0,0,0,0,0,0,0,0,4,JBQGpGvE41RhddSgUI4lfA
0,0,0,0,0,0,1,0,0,0,0,0,4,ls_H8-5CuhtcEUwfPdjy8g
0,1,0,0,0,0,0,0,1,0,0,0,2,tHwNWbjsgIedLw0FLmBHyg
0,0,0,0,0,0,1,0,0,0,0,0,2,G-O_a7168Id7E0wIgHKtVw
2,0,0,0,0,0,0,0,1,0,0,0,2,PpHnxQaRP2JNjJODQDX9GA
0,0,0,0,0,0,1,0,1,0,0,0,3,9ae7asMUB-Fty3tw6m18qQ
0,0,0,0,0,0,1,0,0,0,0,0,1,bfp51Aaft7T3M9gQnVsI_g
0,0,0,0,0,0,1,0,0,0,0,0,2,97TVQZZo_2nMDTeWvqfXXg
0,0,0,0,0,0,1,0,0,0,0,0,4,44uqXcYp8QMEK0eicwZJhg
0,0,0,0,0,0,1,0,0,0,0,0,4,aXVOrs-vYxokOHFcy4xZHg
0,1,0,0,0,0,0,0,0,0,0,0,4,rsphFBQf9c7DjIQEnTT8lQ
0,0,1,0,0,0,0,0,0,0,0,0,4,ohqeJybL1FuFzN4P8pwxhg
0,0,0,0,0,0,1,0,0,0,0,0,2,CftugKq9LBGGbYbzGWN5Qg
0,0,0,0,1,0,0,0,1,0,0,0,3,vQWVP7MtpgXFwUMvxCj9Tw
